,text,n_word,start_pos,end_pos,label,source_index,category
27147,Bardeen,1,6865,6872,PERSON,65,Physics
27148,Gibney,1,6874,6880,PERSON,65,Physics
27149,Brattain,1,6885,6893,PERSON,65,Physics
27150,Shockley's,1,6912,6922,PERSON,65,Physics
27151,Shockley,1,6986,6994,PERSON,65,Physics
27152,Bardeen,1,7175,7182,PERSON,65,Physics
27153,Brattain,1,7187,7195,PERSON,65,Physics
27154,Shockley,1,7215,7223,PERSON,65,Physics
27155,Shockley,1,7580,7588,PERSON,65,Physics
27156,"February 13, 1948",3,7760,7777,DATE,65,Physics
27157,John N. Shive,3,7800,7813,PERSON,65,Physics
27158,153,1,8032,8035,CARDINAL,65,Physics
27159,145,1,8038,8041,CARDINAL,65,Physics
27160,143,1,8119,8122,CARDINAL,65,Physics
27161,A few months later,4,8124,8142,DATE,65,Physics
27162,the 1960s,2,8335,8344,DATE,65,Physics
27163,Shockley,1,8396,8404,PERSON,65,Physics
27164,Shive's,1,8578,8585,PERSON,65,Physics
27165,1948,1,8586,8590,DATE,65,Physics
27166,Shockley,1,8600,8608,PERSON,65,Physics
27167,first,1,8701,8706,ORDINAL,65,Physics
27168,"April 7, 1949",3,8742,8755,DATE,65,Physics
27169,Shockley,1,8768,8776,PERSON,65,Physics
27170,Electrons and Holes in Semiconductors,5,8804,8841,WORK_OF_ART,65,Physics
27171,558,1,8867,8870,CARDINAL,65,Physics
27172,1950,1,8888,8892,DATE,65,Physics
27173,"July 4, 1951",3,9380,9392,DATE,65,Physics
27174,1951,1,9397,9401,DATE,65,Physics
27175,the National Academy of Sciences,5,9421,9453,ORG,65,Physics
27176,NAS,1,9455,9458,ORG,65,Physics
27177,forty-one years old,3,9468,9487,DATE,65,Physics
27178,Two years later,3,9533,9548,DATE,65,Physics
27179,Comstock Prize for Physics,4,9600,9626,WORK_OF_ART,65,Physics
27180,NAS,1,9634,9637,ORG,65,Physics
27181,Shockley,1,9776,9784,PERSON,65,Physics
27182,Bardeen,1,9821,9828,PERSON,65,Physics
27183,Brattain,1,9833,9841,PERSON,65,Physics
27184,Bell Labs,2,9843,9852,ORG,65,Physics
27185,three,1,9901,9906,CARDINAL,65,Physics
27186,Shockley,1,9935,9943,PERSON,65,Physics
27187,Bardeen,1,10064,10071,PERSON,65,Physics
27188,Brattain,1,10076,10084,PERSON,65,Physics
27189,two,1,10117,10120,CARDINAL,65,Physics
27190,Bardeen,1,10162,10169,ORG,65,Physics
27191,Bell Labs,2,10225,10234,ORG,65,Physics
27192,1951,1,10238,10242,DATE,65,Physics
27193,Brattain,1,10244,10252,PERSON,65,Physics
27194,Shockley,1,10274,10282,PERSON,65,Physics
27195,Bardeen,1,10334,10341,PERSON,65,Physics
27196,Brattain,1,10346,10354,PERSON,65,Physics
27197,the first year,3,10416,10430,DATE,65,Physics
27198,Shockley,1,10452,10460,PERSON,65,Physics
27199,Bell Labs,2,10466,10475,ORG,65,Physics
27200,1953,1,10483,10487,DATE,65,Physics
27201,Caltech,1,10506,10513,ORG,65,Physics
27202,Shockley,1,10515,10523,PERSON,65,Physics
27203,Bardeen,1,10525,10532,PERSON,65,Physics
27204,Brattain,1,10537,10545,PERSON,65,Physics
27205,the Nobel Prize in Physics,5,10555,10581,WORK_OF_ART,65,Physics
27206,1956,1,10585,10589,DATE,65,Physics
27207,1956,1,10628,10632,DATE,65,Physics
27208,Shockley,1,10634,10642,PERSON,65,Physics
27209,Shockley Semiconductor Laboratory,3,10651,10684,ORG,65,Physics
27210,Mountain View,2,10688,10701,GPE,65,Physics
27211,California,1,10703,10713,GPE,65,Physics
27212,Palo Alto,2,10756,10765,GPE,65,Physics
27213,California,1,10767,10777,GPE,65,Physics
27214,"Beckman Instruments, Inc.",3,10806,10831,ORG,65,Physics
27215,first,1,10841,10846,ORDINAL,65,Physics
27216,Silicon Valley,2,10930,10944,LOC,65,Physics
27217,Shockley,1,10946,10954,PERSON,65,Physics
27218,Joel Shurkin,2,11150,11162,PERSON,65,Physics
27219,Shockley,1,11164,11172,PERSON,65,Physics
27220,one,1,11257,11260,CARDINAL,65,Physics
27221,late 1957,2,11386,11395,DATE,65,Physics
27222,eight,1,11397,11402,CARDINAL,65,Physics
27223,Shockley's,1,11406,11416,ORG,65,Physics
27224,eight,1,11481,11486,CARDINAL,65,Physics
27225,Shockley,1,11504,11512,PERSON,65,Physics
27226,Fairchild Semiconductor,2,11602,11625,ORG,65,Physics
27227,Shockley Semiconductor,2,11645,11667,ORG,65,Physics
27228,three years later,3,11733,11750,DATE,65,Physics
27229,the next 20 years,4,11771,11788,DATE,65,Physics
27230,more than 65,3,11790,11802,CARDINAL,65,Physics
27231,Fairchild,1,11868,11877,ORG,65,Physics
27232,about thirty,2,11890,11902,CARDINAL,65,Physics
27233,1956,1,11940,11944,DATE,65,Physics
27234,Shockley,1,11980,11988,PERSON,65,Physics
27235,2002,1,12023,12027,DATE,65,Physics
27236,Silicon Valley,2,12061,12075,LOC,65,Physics
27237,Shockley,1,12121,12129,PERSON,65,Physics
27238,Shockley Semiconductor,2,12159,12181,ORG,65,Physics
27239,Stanford University,2,12193,12212,ORG,65,Physics
27240,Alexander M. Poniatoff,3,12241,12263,PERSON,65,Physics
27241,Applied Science,2,12293,12308,ORG,65,Physics
27242,1963,1,12312,12316,DATE,65,Physics
27243,1975,1,12387,12391,DATE,65,Physics
27244,the last two decades,4,12396,12416,DATE,65,Physics
27245,Shockley,1,12430,12438,PERSON,65,Physics
27246,Los Angeles Times,3,12595,12612,ORG,65,Physics
27247,Shockley's,1,13239,13249,PERSON,65,Physics
27248,Joel Shurkin,2,13261,13273,PERSON,65,Physics
27249,Shockley's,1,13297,13307,PERSON,65,Physics
27250,United States,2,13340,13353,GPE,65,Physics
27251,Frances Cress Welsing,3,13441,13462,PERSON,65,Physics
27252,Firing Line,2,13470,13481,FAC,65,Physics
27253,William F. Buckley Jr.,4,13487,13509,PERSON,65,Physics
27254,Shockley,1,13511,13519,PERSON,65,Physics
27255,American,1,13605,13613,NORP,65,Physics
27256,Shockley,1,13791,13799,PERSON,65,Physics
27257,one,1,13804,13807,CARDINAL,65,Physics
27258,the Pioneer Fund,3,13854,13870,ORG,65,Physics
27259,at least one,3,13876,13888,CARDINAL,65,Physics
27260,Wickliffe Draper,2,13943,13959,PERSON,65,Physics
27261,Shockley,1,13961,13969,PERSON,65,Physics
27262,100,1,14011,14014,CARDINAL,65,Physics
27263,"1,000",1,14067,14072,MONEY,65,Physics
27264,100,1,14107,14110,CARDINAL,65,Physics
27265,the University of Leeds,4,14133,14156,ORG,65,Physics
27266,Roger Pearson,2,14247,14260,PERSON,65,Physics
27267,Shockley,1,14270,14278,PERSON,65,Physics
27268,Shockley,1,14321,14329,PERSON,65,Physics
27269,1973,1,14334,14338,DATE,65,Physics
27270,University of Wisconsin,3,14340,14363,ORG,65,Physics
27271,Milwaukee,1,14364,14373,GPE,65,Physics
27272,Edgar G. Epps,3,14384,14397,PERSON,65,Physics
27273,William Shockley's,2,14411,14429,PERSON,65,Physics
27274,The Southern Poverty Law Center,5,14480,14511,ORG,65,Physics
27275,Shockley,1,14522,14530,PERSON,65,Physics
27276,Angela Saini,2,14711,14723,PERSON,65,Physics
27277,Shockley,1,14734,14742,PERSON,65,Physics
27278,Shockley,1,14780,14788,PERSON,65,Physics
27279,East Asians,2,14905,14916,NORP,65,Physics
27280,Jews,1,14921,14925,NORP,65,Physics
27281,1973,1,14969,14973,DATE,65,Physics
27282,University of Wisconsin,3,14975,14998,ORG,65,Physics
27283,Milwaukee,1,14999,15008,GPE,65,Physics
27284,Edgar G. Epps,3,15019,15032,PERSON,65,Physics
27285,Shockley,1,15073,15081,PERSON,65,Physics
27286,Aryan,1,15092,15097,NORP,65,Physics
27287,Orientals,1,15184,15193,NORP,65,Physics
27288,Jews,1,15197,15201,NORP,65,Physics
27289,Aryan,1,15237,15242,NORP,65,Physics
27290,Shockley's,1,15264,15274,PERSON,65,Physics
27291,one,1,15319,15322,CARDINAL,65,Physics
27292,Sigma Xi,2,15353,15361,PERSON,65,Physics
27293,1968,1,15392,15396,DATE,65,Physics
27294,Brooklyn,1,15412,15420,GPE,65,Physics
27295,Shockley,1,15427,15435,PERSON,65,Physics
27296,Atlanta,1,15463,15470,GPE,65,Physics
27297,1981,1,15474,15478,DATE,65,Physics
27298,Shockley,1,15480,15488,PERSON,65,Physics
27299,the Atlanta Constitution,3,15516,15540,LAW,65,Physics
27300,Roger Witherspoon,2,15565,15582,PERSON,65,Physics
27301,Shockley's,1,15593,15603,ORG,65,Physics
27302,Nazi,1,15653,15657,NORP,65,Physics
27303,three years,2,15695,15706,DATE,65,Physics
27304,Shockley,1,15723,15731,PERSON,65,Physics
27305,one dollar,2,15766,15776,MONEY,65,Physics
27306,Shockley's,1,15833,15843,PERSON,65,Physics
27307,Joel Shurkin,2,15855,15867,PERSON,65,Physics
27308,Stanford University,2,15902,15921,ORG,65,Physics
27309,those years,2,15929,15940,DATE,65,Physics
27310,Shockley's,1,16003,16013,PERSON,65,Physics
27311,Shockley,1,16085,16093,PERSON,65,Physics
27312,one,1,16227,16230,CARDINAL,65,Physics
27313,Shockley,1,16501,16509,PERSON,65,Physics
27314,Republican,1,16534,16544,NORP,65,Physics
27315,1982,1,16563,16567,DATE,65,Physics
27316,United States,2,16568,16581,GPE,65,Physics
27317,Senate,1,16582,16588,ORG,65,Physics
27318,California,1,16601,16611,GPE,65,Physics
27319,African-Americans,1,16697,16714,NORP,65,Physics
27320,eighth,1,16750,16756,ORDINAL,65,Physics
27321,"8,308",1,16789,16794,CARDINAL,65,Physics
27322,0.37%,1,16805,16810,PERCENT,65,Physics
27323,Shurkin,1,16837,16844,PERSON,65,Physics
27324,age 23,2,17037,17043,DATE,65,Physics
27325,Shockley,1,17071,17079,PERSON,65,Physics
27326,Jean Bailey,2,17088,17099,PERSON,65,Physics
27327,August 1933,2,17103,17114,DATE,65,Physics
27328,two,1,17131,17134,CARDINAL,65,Physics
27329,Shockley,1,17156,17164,PERSON,65,Physics
27330,1953,1,17187,17191,DATE,65,Physics
27331,Emily Lanning,2,17204,17217,PERSON,65,Physics
27332,1955,1,17243,17247,DATE,65,Physics
27333,one,1,17300,17303,CARDINAL,65,Physics
27334,PhD,1,17325,17328,WORK_OF_ART,65,Physics
27335,Stanford University,2,17332,17351,ORG,65,Physics
27336,Radcliffe College,2,17384,17401,ORG,65,Physics
27337,Shockley,1,17403,17411,PERSON,65,Physics
27338,first,1,17482,17487,ORDINAL,65,Physics
27339,Shockley,1,17570,17578,PERSON,65,Physics
27340,Shawangunks,1,17632,17643,NORP,65,Physics
27341,the Hudson River Valley,4,17647,17670,LOC,65,Physics
27342,"""Shockley's Ceiling""",2,17711,17731,FAC,65,Physics
27343,one,1,17736,17739,CARDINAL,65,Physics
27344,"""The Ceiling""",2,17840,17853,WORK_OF_ART,65,Physics
27345,2020,1,17857,17861,DATE,65,Physics
27346,Shockley's,1,17869,17879,PERSON,65,Physics
27347,the American Physical Society,4,18046,18075,ORG,65,Physics
27348,his early years,3,18098,18113,DATE,65,Physics
27349,Shockley,1,18194,18202,PERSON,65,Physics
27350,the Repository for Germinal Choice,5,18220,18254,ORG,65,Physics
27351,Robert Klark Graham,3,18280,18299,PERSON,65,Physics
27352,"the ""Nobel Prize sperm bank""",5,18375,18403,WORK_OF_ART,65,Physics
27353,three,1,18421,18426,CARDINAL,65,Physics
27354,Nobel Prize,2,18427,18438,WORK_OF_ART,65,Physics
27355,Shockley,1,18462,18470,PERSON,65,Physics
27356,Shockley's,1,18538,18548,PERSON,65,Physics
27357,the Repository for Germinal Choice,5,18577,18611,ORG,65,Physics
27358,Nobel Prize,2,18665,18676,WORK_OF_ART,65,Physics
27359,PBS,1,18719,18722,ORG,65,Physics
27360,Shockley,1,18724,18732,PERSON,65,Physics
27361,Russian,1,18817,18824,NORP,65,Physics
27362,Shockley,1,18883,18891,PERSON,65,Physics
27363,1989,1,18919,18923,DATE,65,Physics
27364,the age of 79,4,18927,18940,DATE,65,Physics
27365,second,1,19033,19039,ORDINAL,65,Physics
27366,Emmy Lanning,2,19057,19069,PERSON,65,Physics
27367,1913,1,19071,19075,DATE,65,Physics
27368,2007,1,19076,19080,DATE,65,Physics
27369,Shockley,1,19170,19178,PERSON,65,Physics
27370,Alta Mesa Memorial Park,4,19194,19217,FAC,65,Physics
27371,Palo Alto,2,19221,19230,GPE,65,Physics
27372,California,1,19232,19242,GPE,65,Physics
27373,National Medal of Merit,4,19259,19282,WORK_OF_ART,65,Physics
27374,1946,1,19304,19308,DATE,65,Physics
27375,Comstock Prize,2,19310,19324,WORK_OF_ART,65,Physics
27376,the National Academy of Sciences,5,19339,19371,ORG,65,Physics
27377,1953,1,19375,19379,DATE,65,Physics
27378,First,1,19381,19386,ORDINAL,65,Physics
27379,the Oliver E. Buckley Solid State Physics Prize,8,19400,19447,WORK_OF_ART,65,Physics
27380,the American Physical Society,4,19451,19480,ORG,65,Physics
27381,1953,1,19484,19488,DATE,65,Physics
27382,the Nobel Prize,3,19506,19521,WORK_OF_ART,65,Physics
27383,1956,1,19536,19540,DATE,65,Physics
27384,John Bardeen,2,19553,19565,PERSON,65,Physics
27385,Walter Brattain,2,19570,19585,PERSON,65,Physics
27386,Nobel,1,19594,19599,WORK_OF_ART,65,Physics
27387,Brattain,1,19632,19640,PERSON,65,Physics
27388,Bardeen,1,19645,19652,PERSON,65,Physics
27389,Holley Medal,2,19703,19715,PERSON,65,Physics
27390,the American Society of Mechanical Engineers,6,19719,19763,ORG,65,Physics
27391,1963,1,19767,19771,DATE,65,Physics
27392,Wilhelm Exner Medal,3,19773,19792,PERSON,65,Physics
27393,1963,1,19796,19800,DATE,65,Physics
27394,the University of Pennsylvania,4,19835,19865,ORG,65,Physics
27395,Rutgers University,2,19867,19885,ORG,65,Physics
27396,New Jersey,2,19889,19899,GPE,65,Physics
27397,Gustavus Adolphus Colleges,3,19905,19931,ORG,65,Physics
27398,Minnesota,1,19935,19944,GPE,65,Physics
27399,the Institute of Electrical and Electronics Engineers,7,19971,20024,ORG,65,Physics
27400,IEEE,1,20026,20030,ORG,65,Physics
27401,1980,1,20035,20039,DATE,65,Physics
27402,Time,1,20050,20054,ORG,65,Physics
27403,one,1,20067,20070,CARDINAL,65,Physics
27404,100,1,20078,20081,CARDINAL,65,Physics
27405,the 20th century,3,20109,20125,DATE,65,Physics
27406,3,1,20141,20142,CARDINAL,65,Physics
27407,Boston Globe's,2,20150,20164,ORG,65,Physics
27408,2011,1,20165,20169,DATE,65,Physics
27409,MIT150,1,20170,20176,ORG,65,Physics
27410,150,1,20193,20196,CARDINAL,65,Physics
27411,150-year,1,20225,20233,DATE,65,Physics
27412,MIT,1,20245,20248,ORG,65,Physics
27413,Shockley,1,20266,20274,PERSON,65,Physics
27414,ninety,1,20292,20298,CARDINAL,65,Physics
27415,US,1,20299,20301,GPE,65,Physics
27416,US,1,20335,20337,GPE,65,Physics
27417,"April 4, 1950",3,20372,20385,DATE,65,Physics
27418,first,1,20391,20396,ORDINAL,65,Physics
27419,US 2569347  Circuit,4,20435,20454,ORG,65,Physics
27420,"September 25, 1951",3,20498,20516,DATE,65,Physics
27421,"June 26, 1948",3,20544,20557,DATE,65,Physics
27422,US,1,20589,20591,GPE,65,Physics
27423,"October 13, 1953",3,20620,20636,DATE,65,Physics
27424,US,1,20657,20659,GPE,65,Physics
27425,Ionic Bombardment,2,20703,20720,ORG,65,Physics
27426,"April 2, 1957",3,20722,20735,DATE,65,Physics
27427,US,1,20791,20793,GPE,65,Physics
27428,"April 24, 1962",3,20840,20854,DATE,65,Physics
27429,US,1,20915,20917,GPE,65,Physics
27430,"September 11, 1962",3,20971,20989,DATE,65,Physics
27431,"Shockley ===
Johnson",2,21080,21100,PERSON,65,Physics
27432,R. P.,2,21102,21107,PERSON,65,Physics
27433,"Shockley, W.",2,21109,21121,ORG,65,Physics
27434,"March 15, 1936",3,21123,21137,DATE,65,Physics
27435,49,1,21250,21252,CARDINAL,65,Physics
27436,6,1,21254,21255,CARDINAL,65,Physics
27437,American Physical Society,3,21258,21283,ORG,65,Physics
27438,APS,1,21285,21288,ORG,65,Physics
27439,436–440,1,21291,21298,CARDINAL,65,Physics
27440,Slater,1,21373,21379,PERSON,65,Physics
27441,J. C.,2,21381,21386,PERSON,65,Physics
27442,Shockley,1,21388,21396,PERSON,65,Physics
27443,W.,1,21398,21400,PERSON,65,Physics
27444,"October 15, 1936",3,21402,21418,DATE,65,Physics
27445,50,1,21482,21484,CARDINAL,65,Physics
27446,8,1,21486,21487,CARDINAL,65,Physics
27447,American Physical Society,3,21490,21515,ORG,65,Physics
27448,APS,1,21517,21520,ORG,65,Physics
27449,705–719,1,21523,21530,CARDINAL,65,Physics
27450,Shockley,1,21605,21613,PERSON,65,Physics
27451,William,1,21615,21622,PERSON,65,Physics
27452,"October 15, 1936",3,21624,21640,DATE,65,Physics
27453,"Electronic Energy Bands in Sodium Chloride""",6,21644,21687,WORK_OF_ART,65,Physics
27454,50,1,21706,21708,CARDINAL,65,Physics
27455,8,1,21710,21711,CARDINAL,65,Physics
27456,American Physical Society,3,21714,21739,ORG,65,Physics
27457,APS,1,21741,21744,ORG,65,Physics
27458,754–759,1,21747,21754,CARDINAL,65,Physics
27459,Shockley,1,21829,21837,PERSON,65,Physics
27460,W.,1,21839,21841,PERSON,65,Physics
27461,"October 15, 1937",3,21843,21859,DATE,65,Physics
27462,52,1,21938,21940,CARDINAL,65,Physics
27463,8,1,21942,21943,CARDINAL,65,Physics
27464,American Physical Society,3,21946,21971,ORG,65,Physics
27465,APS,1,21973,21976,ORG,65,Physics
27466,866,1,21979,21982,CARDINAL,65,Physics
27467,872,1,21983,21986,CARDINAL,65,Physics
27468,Shockley,1,22061,22069,PERSON,65,Physics
27469,William,1,22071,22078,PERSON,65,Physics
27470,"August 15, 1939",3,22080,22095,DATE,65,Physics
27471,"the Surface States Associated with a Periodic Potential""",8,22102,22158,WORK_OF_ART,65,Physics
27472,56,1,22177,22179,CARDINAL,65,Physics
27473,4,1,22181,22182,CARDINAL,65,Physics
27474,American Physical Society,3,22185,22210,ORG,65,Physics
27475,APS,1,22212,22215,ORG,65,Physics
27476,317–323,1,22218,22225,CARDINAL,65,Physics
27477,Steigman,1,22300,22308,ORG,65,Physics
27478,J.,1,22310,22312,NORP,65,Physics
27479,Shockley,1,22314,22322,PERSON,65,Physics
27480,W.,1,22324,22326,NORP,65,Physics
27481,Nix,1,22328,22331,PERSON,65,Physics
27482,F. C.,2,22333,22338,PERSON,65,Physics
27483,"July 1, 1939",3,22340,22352,DATE,65,Physics
27484,56,1,22404,22406,CARDINAL,65,Physics
27485,1,1,22408,22409,CARDINAL,65,Physics
27486,American Physical Society,3,22412,22437,ORG,65,Physics
27487,APS,1,22439,22442,ORG,65,Physics
27488,13,1,22445,22447,CARDINAL,65,Physics
27489,21,1,22448,22450,CARDINAL,65,Physics
27490,"Shockley ===
Shockley, W.",3,22550,22575,ORG,65,Physics
27491,1949,1,22577,22581,DATE,65,Physics
27492,"The Theory of p-n Junctions in Semiconductors and p-n Junction Transistors""",11,22585,22660,WORK_OF_ART,65,Physics
27493,Bell System Technical Journal.,4,22662,22692,ORG,65,Physics
27494,28,1,22693,22695,CARDINAL,65,Physics
27495,3,1,22697,22698,CARDINAL,65,Physics
27496,Institute of Electrical and Electronics Engineers,6,22701,22750,ORG,65,Physics
27497,IEEE,1,22752,22756,ORG,65,Physics
27498,435–489,1,22759,22766,CARDINAL,65,Physics
27499,0005-8580,1,22813,22822,CARDINAL,65,Physics
27500,Shockley,1,22824,22832,PERSON,65,Physics
27501,W.,1,22834,22836,NORP,65,Physics
27502,Pearson,1,22838,22845,GPE,65,Physics
27503,G. L.,2,22847,22852,GPE,65,Physics
27504,"Haynes, J. R.",3,22854,22867,ORG,65,Physics
27505,1949,1,22869,22873,DATE,65,Physics
27506,"Hole Injection in Germanium-Quantitative Studies and Filamentary Transistors""",8,22877,22954,WORK_OF_ART,65,Physics
27507,Bell System Technical Journal.,4,22956,22986,ORG,65,Physics
27508,28,1,22987,22989,CARDINAL,65,Physics
27509,3,1,22991,22992,CARDINAL,65,Physics
27510,Institute of Electrical and Electronics Engineers,6,22995,23044,ORG,65,Physics
27511,IEEE,1,23046,23050,ORG,65,Physics
27512,344–,1,23053,23057,CARDINAL,65,Physics
27513,366,1,23057,23060,CARDINAL,65,Physics
27514,0005-8580,1,23107,23116,CARDINAL,65,Physics
27515,Shockley,1,23118,23126,PERSON,65,Physics
27516,W.,1,23128,23130,PERSON,65,Physics
27517,1951,1,23132,23136,DATE,65,Physics
27518,"Hot Electrons in Germanium and Ohm's Law""",7,23140,23181,WORK_OF_ART,65,Physics
27519,Bell System Technical Journal.,4,23183,23213,ORG,65,Physics
27520,30,1,23214,23216,CARDINAL,65,Physics
27521,4,1,23218,23219,CARDINAL,65,Physics
27522,Institute of Electrical and Electronics Engineers,6,23222,23271,ORG,65,Physics
27523,IEEE,1,23273,23277,ORG,65,Physics
27524,990–1034,1,23280,23288,CARDINAL,65,Physics
27525,0005-8580,1,23335,23344,CARDINAL,65,Physics
27526,Shockley,1,23346,23354,PERSON,65,Physics
27527,W.,1,23356,23358,PERSON,65,Physics
27528,1954,1,23360,23364,DATE,65,Physics
27529,"Negative Resistance Arising from Transit Time in Semiconductor Diodes""",9,23368,23438,WORK_OF_ART,65,Physics
27530,Bell System Technical Journal.,4,23440,23470,ORG,65,Physics
27531,33,1,23471,23473,CARDINAL,65,Physics
27532,4,1,23475,23476,CARDINAL,65,Physics
27533,Institute of Electrical and Electronics Engineers,6,23479,23528,ORG,65,Physics
27534,IEEE,1,23530,23534,ORG,65,Physics
27535,799,1,23537,23540,CARDINAL,65,Physics
27536,826.,1,23541,23545,CARDINAL,65,Physics
27537,0005-8580,1,23591,23600,CARDINAL,65,Physics
27538,Sze,1,23602,23605,PERSON,65,Physics
27539,S. M.,2,23607,23612,PERSON,65,Physics
27540,Shockley,1,23614,23622,PERSON,65,Physics
27541,W.,1,23624,23626,GPE,65,Physics
27542,"May 6, 1967",3,23628,23639,DATE,65,Physics
27543,Bell System Technical Journal.,4,23694,23724,ORG,65,Physics
27544,46,1,23725,23727,CARDINAL,65,Physics
27545,5,1,23729,23730,CARDINAL,65,Physics
27546,Institute of Electrical and Electronics Engineers,6,23733,23782,ORG,65,Physics
27547,IEEE,1,23784,23788,ORG,65,Physics
27548,837–842,1,23791,23798,CARDINAL,65,Physics
27549,0005-8580,1,23845,23854,CARDINAL,65,Physics
27550,"the Statistics of Individual Variations of Productivity in Research Laboratories""",10,23860,23941,WORK_OF_ART,65,Physics
27551,Shockley,1,23943,23951,PERSON,65,Physics
27552,1957,1,23952,23956,DATE,65,Physics
27553,Shockley,1,23999,24007,PERSON,65,Physics
27554,1965,1,24008,24012,DATE,65,Physics
27555,Is Quality of US Population Declining,6,24015,24052,WORK_OF_ART,65,Physics
27556,U.S. News & World Report,5,24055,24079,EVENT,65,Physics
27557,November 22,2,24081,24092,DATE,65,Physics
27558,"68–71
Shockley 1966",2,24098,24117,DATE,65,Physics
27559,"Possible Transfer of Metallurgical and Astronomical Approaches to Problem of Environment versus Ethnic Heredity""",14,24120,24232,WORK_OF_ART,65,Physics
27560,Shockley,1,24274,24282,PERSON,65,Physics
27561,1966,1,24283,24287,DATE,65,Physics
27562,Population Control or Eugenics,4,24290,24320,WORK_OF_ART,65,Physics
